Date,Open,High,Low,Close,Adj Close,Volume,Day
2015-12-08,2073.389893,2073.850098,2052.320068,2063.590088,2063.590088,4173570000,555
2015-12-09,2061.169922,2080.330078,2036.530029,2047.619995,2047.619995,4385250000,556
2015-12-10,2047.930054,2067.649902,2045.670044,2052.22998,2052.22998,3715150000,557
2015-12-11,2047.27002,2047.27002,2008.800049,2012.369995,2012.369995,4301060000,558
2015-12-14,2013.369995,2022.920044,1993.26001,2021.939941,2021.939941,4612440000,559
2015-12-15,2025.550049,2053.870117,2025.550049,2043.410034,2043.410034,4353540000,560
2015-12-16,2046.5,2076.719971,2042.430054,2073.070068,2073.070068,4635450000,561
2015-12-17,2073.76001,2076.370117,2041.660034,2041.890015,2041.890015,4327390000,562
2015-12-18,2040.810059,2040.810059,2005.329956,2005.550049,2005.550049,6683070000,563
2015-12-21,2010.27002,2022.900024,2005.930054,2021.150024,2021.150024,3760280000,564
2015-12-22,2023.150024,2042.73999,2020.48999,2038.969971,2038.969971,3520860000,565
2015-12-23,2042.199951,2064.72998,2042.199951,2064.290039,2064.290039,3484090000,566
2015-12-24,2063.52002,2067.360107,2058.72998,2060.98999,2060.98999,1411860000,567
2015-12-28,2057.77002,2057.77002,2044.199951,2056.5,2056.5,2492510000,568
2015-12-29,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000,569
2015-12-30,2077.340088,2077.340088,2061.969971,2063.360107,2063.360107,2367430000,570
2015-12-31,2060.590088,2062.540039,2043.619995,2043.939941,2043.939941,2655330000,571
2016-01-04,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000,572
2016-01-05,2013.780029,2021.939941,2004.170044,2016.709961,2016.709961,3706620000,573
2016-01-06,2011.709961,2011.709961,1979.050049,1990.26001,1990.26001,4336660000,574
2016-01-07,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000,575
2016-01-08,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000,576
2016-01-11,1926.119995,1935.650024,1901.099976,1923.670044,1923.670044,4607290000,577
2016-01-12,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000,578
2016-01-13,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000,579
2016-01-14,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000,580
2016-01-15,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000,581
2016-01-19,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000,582
2016-01-20,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000,583
2016-01-21,1861.459961,1889.849976,1848.97998,1868.98999,1868.98999,5078810000,584
2016-01-22,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000,585
2016-01-25,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000,586
2016-01-26,1878.790039,1906.72998,1878.790039,1903.630005,1903.630005,4357940000,587
2016-01-27,1902.52002,1916.98999,1872.699951,1882.949951,1882.949951,4754040000,588
2016-01-28,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000,589
2016-01-29,1894,1940.23999,1894,1940.23999,1940.23999,5497570000,590
2016-02-01,1936.939941,1947.199951,1920.300049,1939.380005,1939.380005,4322530000,591
2016-02-02,1935.26001,1935.26001,1897.290039,1903.030029,1903.030029,4463190000,592
2016-02-03,1907.069946,1918.01001,1872.22998,1912.530029,1912.530029,5172950000,593
2016-02-04,1911.670044,1927.349976,1900.52002,1915.449951,1915.449951,5193320000,594
2016-02-05,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,595
2016-02-08,1873.25,1873.25,1828.459961,1853.439941,1853.439941,5636460000,596
2016-02-09,1848.459961,1868.25,1834.939941,1852.209961,1852.209961,5183220000,597
2016-02-10,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000,598
2016-02-11,1847,1847,1810.099976,1829.079956,1829.079956,5500800000,599
2016-02-12,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000,600
2016-02-16,1871.439941,1895.77002,1871.439941,1895.579956,1895.579956,4570670000,601
2016-02-17,1898.800049,1930.680054,1898.800049,1926.819946,1926.819946,5011540000,602
2016-02-18,1927.569946,1930,1915.089966,1917.829956,1917.829956,4436490000,603
2016-02-19,1916.73999,1918.780029,1902.170044,1917.780029,1917.780029,4142850000,604
2016-02-22,1924.439941,1946.699951,1924.439941,1945.5,1945.5,4054710000,605
2016-02-23,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,606
2016-02-24,1917.560059,1932.079956,1891,1929.800049,1929.800049,4317250000,607
2016-02-25,1931.869995,1951.829956,1925.410034,1951.699951,1951.699951,4118210000,608
2016-02-26,1954.949951,1962.959961,1945.780029,1948.050049,1948.050049,4348510000,609
2016-02-29,1947.130005,1958.27002,1931.810059,1932.22998,1932.22998,4588180000,610
2016-03-01,1937.089966,1978.349976,1937.089966,1978.349976,1978.349976,4819750000,611
2016-03-02,1976.599976,1986.51001,1968.800049,1986.449951,1986.449951,4666610000,612
2016-03-03,1985.599976,1993.689941,1977.369995,1993.400024,1993.400024,5081700000,613
2016-03-04,1994.01001,2009.130005,1986.77002,1999.98999,1999.98999,6049930000,614
2016-03-07,1996.109985,2006.119995,1989.380005,2001.76001,2001.76001,4968180000,615
2016-03-08,1996.880005,1996.880005,1977.430054,1979.26001,1979.26001,4641650000,616
2016-03-09,1981.439941,1992.689941,1979.839966,1989.26001,1989.26001,4038120000,617
2016-03-10,1990.969971,2005.079956,1969.25,1989.569946,1989.569946,4376790000,618
2016-03-11,1994.709961,2022.369995,1994.709961,2022.189941,2022.189941,4078620000,619
2016-03-14,2019.27002,2024.569946,2012.050049,2019.640015,2019.640015,3487850000,620
2016-03-15,2015.27002,2015.939941,2005.22998,2015.930054,2015.930054,3560280000,621
2016-03-16,2014.23999,2032.02002,2010.040039,2027.219971,2027.219971,4057020000,622
2016-03-17,2026.900024,2046.23999,2022.160034,2040.589966,2040.589966,4530480000,623
2016-03-18,2041.160034,2052.360107,2041.160034,2049.580078,2049.580078,6503140000,624
2016-03-21,2047.880005,2053.909912,2043.140015,2051.600098,2051.600098,3376600000,625
2016-03-22,2048.639893,2056.600098,2040.569946,2049.800049,2049.800049,3418460000,626
2016-03-23,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000,627
2016-03-24,2032.47998,2036.040039,2022.48999,2035.939941,2035.939941,3407720000,628
2016-03-28,2037.890015,2042.670044,2031.959961,2037.050049,2037.050049,2809090000,629
2016-03-29,2035.75,2055.909912,2028.310059,2055.01001,2055.01001,3822330000,630
2016-03-30,2058.27002,2072.209961,2058.27002,2063.949951,2063.949951,3590310000,631
2016-03-31,2063.77002,2067.919922,2057.459961,2059.73999,2059.73999,3715280000,632
2016-04-01,2056.620117,2075.070068,2043.97998,2072.780029,2072.780029,3749990000,633
2016-04-04,2073.189941,2074.02002,2062.570068,2066.129883,2066.129883,3485710000,634
2016-04-05,2062.5,2062.5,2042.560059,2045.170044,2045.170044,4154920000,635
2016-04-06,2045.560059,2067.330078,2043.089966,2066.659912,2066.659912,3750800000,636
2016-04-07,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,637
2016-04-08,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000,638
2016-04-11,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000,639
2016-04-12,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000,640
2016-04-13,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000,641
2016-04-14,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000,642
2016-04-15,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000,643
2016-04-18,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000,644
2016-04-19,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000,645
2016-04-20,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000,646
2016-04-21,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000,647
2016-04-22,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000,648
2016-04-25,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000,649
2016-04-26,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000,650
2016-04-27,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000,651
2016-04-28,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000,652
2016-04-29,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000,653
2016-05-02,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000,654
2016-05-03,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000,655
2016-05-04,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000,656
2016-05-05,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000,657
2016-05-06,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000,658
2016-05-09,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000,659
2016-05-10,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000,660
2016-05-11,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000,661
2016-05-12,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000,662
2016-05-13,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000,663
2016-05-16,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,664
2016-05-17,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,665
2016-05-18,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,666
2016-05-19,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,667
2016-05-20,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,668
2016-05-23,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,669
2016-05-24,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,670
2016-05-25,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,671
2016-05-26,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,672
2016-05-27,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,673
2016-05-31,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,674
2016-06-01,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,675
2016-06-02,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,676
2016-06-03,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,677
2016-06-06,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000,678
2016-06-07,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000,679
2016-06-08,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000,680
2016-06-09,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000,681
2016-06-10,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,682
2016-06-13,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,683
2016-06-14,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,684
2016-06-15,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,685
2016-06-16,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,686
2016-06-17,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,687
2016-06-20,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,688
2016-06-21,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,689
2016-06-22,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,690
2016-06-23,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,691
2016-06-24,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,692
2016-06-27,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,693
2016-06-28,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,694
2016-06-29,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,695
2016-06-30,2073.169922,2098.939941,2070,2098.860107,2098.860107,4622820000,696
2016-07-01,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000,697
2016-07-05,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000,698
2016-07-06,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000,699
2016-07-07,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000,700
2016-07-08,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000,701
2016-07-11,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000,702
2016-07-12,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000,703
2016-07-13,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000,704
2016-07-14,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000,705
2016-07-15,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000,706
2016-07-18,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000,707
2016-07-19,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000,708
2016-07-20,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000,709
2016-07-21,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000,710
2016-07-22,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000,711
2016-07-25,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000,712
2016-07-26,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000,713
2016-07-27,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000,714
2016-07-28,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000,715
2016-07-29,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000,716
2016-08-01,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000,717
2016-08-02,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000,718
2016-08-03,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000,719
2016-08-04,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000,720
2016-08-05,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000,721
2016-08-08,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000,722
2016-08-09,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000,723
2016-08-10,2182.810059,2183.409912,2172,2175.48999,2175.48999,3254950000,724
2016-08-11,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000,725
2016-08-12,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000,726
2016-08-15,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000,727
2016-08-16,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000,728
2016-08-17,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000,729
2016-08-18,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000,730
2016-08-19,2184.23999,2185,2175.129883,2183.870117,2183.870117,3084800000,731
2016-08-22,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000,732
2016-08-23,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000,733
2016-08-24,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000,734
2016-08-25,2173.290039,2179,2169.73999,2172.469971,2172.469971,2969310000,735
2016-08-26,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000,736
2016-08-29,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000,737
2016-08-30,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000,738
2016-08-31,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000,739
2016-09-01,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000,740
2016-09-02,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000,741
2016-09-06,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000,742
2016-09-07,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000,743
2016-09-08,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000,744
2016-09-09,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,745
2016-09-12,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000,746
2016-09-13,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,747
2016-09-14,2127.860107,2141.330078,2119.899902,2125.77002,2125.77002,3664100000,748
2016-09-15,2125.360107,2151.310059,2122.360107,2147.26001,2147.26001,3373720000,749
2016-09-16,2146.47998,2146.47998,2131.199951,2139.159912,2139.159912,5014360000,750
2016-09-19,2143.98999,2153.610107,2135.909912,2139.120117,2139.120117,3141820000,751
2016-09-20,2145.939941,2150.800049,2139.169922,2139.76001,2139.76001,3117380000,752
2016-09-21,2144.580078,2165.110107,2139.570068,2163.120117,2163.120117,3685450000,753
2016-09-22,2170.939941,2179.98999,2170.939941,2177.179932,2177.179932,3523860000,754
2016-09-23,2173.290039,2173.75,2163.969971,2164.689941,2164.689941,3289860000,755
2016-09-26,2158.540039,2158.540039,2145.040039,2146.100098,2146.100098,3199910000,756
2016-09-27,2146.040039,2161.129883,2141.550049,2159.929932,2159.929932,3414090000,757
2016-09-28,2161.850098,2172.399902,2151.790039,2171.370117,2171.370117,3860390000,758
2016-09-29,2168.899902,2172.669922,2145.199951,2151.129883,2151.129883,4215620000,759
2016-09-30,2156.51001,2175.300049,2156.51001,2168.27002,2168.27002,4158800000,760
2016-10-03,2164.330078,2164.409912,2154.77002,2161.199951,2161.199951,3113850000,761
2016-10-04,2163.370117,2165.459961,2144.01001,2150.48999,2150.48999,3716100000,762
2016-10-05,2155.149902,2163.949951,2155.149902,2159.72998,2159.72998,3883710000,763
2016-10-06,2158.219971,2162.929932,2150.280029,2160.77002,2160.77002,3438040000,764
2016-10-07,2164.189941,2165.860107,2144.850098,2153.73999,2153.73999,3578770000,765
2016-10-10,2160.389893,2169.600098,2160.389893,2163.659912,2163.659912,2881970000,766
2016-10-11,2161.350098,2161.560059,2128.840088,2136.72998,2136.72998,3393060000,767
2016-10-12,2137.669922,2145.360107,2132.77002,2139.179932,2139.179932,2959510000,768
2016-10-13,2130.26001,2138.189941,2114.719971,2132.550049,2132.550049,3538030000,769
2016-10-14,2139.679932,2149.189941,2132.97998,2132.97998,2132.97998,3187910000,770
2016-10-17,2132.949951,2135.610107,2124.429932,2126.5,2126.5,2832440000,771
2016-10-18,2138.310059,2144.379883,2135.48999,2139.600098,2139.600098,3172940000,772
2016-10-19,2140.810059,2148.439941,2138.149902,2144.290039,2144.290039,3364990000,773
2016-10-20,2142.51001,2147.179932,2133.439941,2141.340088,2141.340088,3339320000,774
2016-10-21,2139.429932,2142.629883,2130.090088,2141.159912,2141.159912,3456390000,775
2016-10-24,2148.5,2154.790039,2146.909912,2151.330078,2151.330078,3359950000,776
2016-10-25,2149.719971,2151.439941,2141.929932,2143.159912,2143.159912,3756200000,777
2016-10-26,2136.969971,2145.72998,2131.590088,2139.429932,2139.429932,3778120000,778
2016-10-27,2144.060059,2147.129883,2132.52002,2133.040039,2133.040039,4209400000,779
2016-10-28,2132.22998,2140.719971,2119.360107,2126.409912,2126.409912,4028270000,780
2016-10-31,2129.780029,2133.25,2125.530029,2126.149902,2126.149902,3926560000,781
2016-11-01,2128.679932,2131.449951,2097.850098,2111.719971,2111.719971,4539190000,782
2016-11-02,2109.429932,2111.76001,2094,2097.939941,2097.939941,4289120000,783
2016-11-03,2098.800049,2102.560059,2085.22998,2088.659912,2088.659912,3892100000,784
2016-11-04,2083.790039,2099.070068,2083.790039,2085.179932,2085.179932,3841910000,785
2016-11-07,2100.590088,2132,2100.590088,2131.52002,2131.52002,3739720000,786
2016-11-08,2129.919922,2146.870117,2123.560059,2139.560059,2139.560059,3921850000,787
2016-11-09,2131.560059,2170.100098,2125.350098,2163.26001,2163.26001,6267590000,788
2016-11-10,2167.48999,2182.300049,2151.169922,2167.47998,2167.47998,6458450000,789
2016-11-11,2162.709961,2165.919922,2152.48999,2164.449951,2164.449951,4993990000,790
2016-11-14,2165.639893,2171.360107,2156.080078,2164.199951,2164.199951,5373670000,791
2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4548110000,792
2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3847900000,793
2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3811730000,794
2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,2181.899902,3580900000,795
2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3611500000,796
2016-11-22,2201.560059,2204.800049,2194.51001,2202.939941,2202.939941,3960520000,797
2016-11-23,2198.550049,2204.719971,2194.51001,2204.719971,2204.719971,3419850000,798
2016-11-25,2206.27002,2213.350098,2206.27002,2213.350098,2213.350098,1584590000,799
2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3515100000,800
2016-11-29,2200.76001,2210.459961,2198.149902,2204.659912,2204.659912,3709190000,801
2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,2198.810059,5538400000,802
2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5067470000,803
2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,2191.949951,3782370000,804
2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3898530000,805
2016-12-06,2207.26001,2212.780029,2202.209961,2212.22998,2212.22998,3857290000,806
2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4504070000,807
2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4203270000,808
2016-12-09,2249.72998,2259.800049,2249.22998,2259.530029,2259.530029,3886460000,809
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,2256.959961,4038850000,810
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,2271.719971,3875630000,811
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,2253.280029,4409670000,812
2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,2262.030029,4173360000,813
2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,2258.070068,5928980000,814
2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,2262.530029,3252840000,815
2016-12-20,2266.5,2272.560059,2266.139893,2270.76001,2270.76001,3306250000,816
2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2265.179932,2854880000,817
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2880670000,818
2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2263.790039,2021230000,819
2016-12-27,2266.22998,2273.820068,2266.149902,2268.879883,2268.879883,1989730000,820
2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2402750000,821
2016-12-29,2249.5,2254.51001,2244.560059,2249.26001,2249.26001,2338700000,822
2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2238.830078,2671550000,823
2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3773010000,824
2017-01-04,2261.600098,2272.820068,2261.600098,2270.75,2270.75,3768890000,825
2017-01-05,2268.179932,2271.5,2260.449951,2269,2269,3785080000,826
2017-01-06,2271.139893,2282.100098,2264.060059,2276.97998,2276.97998,3342080000,827
2017-01-09,2273.590088,2275.48999,2268.899902,2268.899902,2268.899902,3219730000,828
2017-01-10,2269.719971,2279.27002,2265.27002,2268.899902,2268.899902,3640560000,829
2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3625080000,830
2017-01-12,2271.139893,2271.780029,2254.25,2270.439941,2270.439941,3466220000,831
2017-01-13,2272.73999,2278.679932,2271.51001,2274.639893,2274.639893,3090680000,832
2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3586950000,833
2017-01-18,2269.139893,2272.01001,2263.350098,2271.889893,2271.889893,3317670000,834
2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3168390000,835
2017-01-20,2269.959961,2276.959961,2265.01001,2271.310059,2271.310059,3536850000,836
2017-01-23,2267.780029,2271.780029,2257.02002,2265.199951,2265.199951,3155240000,837
2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3816950000,838
2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3849340000,839
2017-01-26,2298.629883,2300.98999,2294.080078,2296.679932,2296.679932,3611510000,840
2017-01-27,2299.02002,2299.02002,2291.620117,2294.689941,2294.689941,3137420000,841
2017-01-30,2286.01001,2286.01001,2268.040039,2280.899902,2280.899902,3595040000,842
2017-01-31,2274.02002,2279.090088,2267.209961,2278.870117,2278.870117,4089730000,843
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3919190000,844
2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3809760000,845
2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,2297.419922,3605970000,846
2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3112390000,847
2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3452460000,848
2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3611950000,849
2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3681600000,850
2017-02-10,2312.27002,2319.22998,2311.100098,2316.100098,2316.100098,3496600000,851
2017-02-13,2321.719971,2331.580078,2321.419922,2328.25,2328.25,3352370000,852
2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3528040000,853
2017-02-15,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3785870000,854
2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3675900000,855
2017-02-17,2343.01001,2351.159912,2339.580078,2351.159912,2351.159912,3516830000,856
2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3587520000,857
2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3473170000,858
2017-02-23,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4021770000,859
2017-02-24,2355.72998,2367.340088,2352.870117,2367.340088,2367.340088,3832410000,860
2017-02-27,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3584680000,861
2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4212460000,862
2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4347630000,863
2017-03-02,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3824030000,864
2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3556670000,865
2017-03-06,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3251800000,866
2017-03-07,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3526300000,867
2017-03-08,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3814080000,868
2017-03-09,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3718450000,869
2017-03-10,2372.52002,2376.860107,2363.040039,2372.600098,2372.600098,3434400000,870
2017-03-13,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3166650000,871
2017-03-14,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3173760000,872
2017-03-15,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3909490000,873
